@T,table,,,,
Created,2018-11-09 16:31,,,,
Author,HortonMachine library,,,,
@H,timestamp,value_1,value_1,val_1,val_1
ID,,1,1,1,1
Type,Date,Double,Double,,
Format,yyyy-MM-dd HH:mm,LeafTemperature Sun,LeafTemperature Shadow,Air Temperature (°C),Air Temperature (K)
,2018-10-18 05:00,285.8046463381,286.05,13.05,286.05
,2018-10-18 06:00,285.3954633667,285.6416666667,12.6416666667,285.6416666667
,2018-10-18 07:00,296.6447080809,285.4999288861,12.325,285.325
,2018-10-18 08:00,299.9274704306,287.0256828306,13.1583333333,286.1583333333
,2018-10-18 09:00,305.2828303872,289.9209804425,16.0833333333,289.0833333333
,2018-10-18 10:00,304.6275475681,291.5084351166,18.0583333333,291.0583333333
,2018-10-18 11:00,300.4655002369,292.1847565232,19.4333333333,292.4333333333
,2018-10-18 12:00,299.5023597327,292.6675733454,20.2583333333,293.2583333333
,2018-10-18 13:00,298.448919806,292.641307415,20.2833333333,293.2833333333
,2018-10-18 14:00,296.7837918177,292.1097514865,19.7083333333,292.7083333333
,2018-10-18 15:00,294.4228756552,291.2428838493,18.8083333333,291.8083333333
,2018-10-18 16:00,292.4053437344,289.7783652994,17.175,290.175
,2018-10-18 17:00,288.3887975968,287.8230740277,15.225,288.225
,2018-10-18 18:00,286.7882458093,287.0583333333,14.0583333333,287.0583333333
,2018-10-18 19:00,286.1127845923,286.35,13.35,286.35
,2018-10-18 20:00,285.6407324713,285.8166666667,12.8166666667,285.8166666667
,2018-10-18 21:00,285.3347027972,285.5083333333,12.5083333333,285.5083333333
,2018-10-18 22:00,285.0197926442,285.175,12.175,285.175
,2018-10-18 23:00,284.844766306,285.0083333333,12.0083333333,285.0083333333
,2018-10-19 00:00,285.2567877094,285.525,12.525,285.525
,2018-10-19 01:00,285.4188745318,285.725,12.725,285.725
,2018-10-19 02:00,284.8753042824,285.1583333333,12.1583333333,285.1583333333
,2018-10-19 03:00,284.5431115659,284.8333333333,11.8333333333,284.8333333333
,2018-10-19 04:00,283.9179808714,284.1666666667,11.1666666667,284.1666666667
,2018-10-19 05:00,283.8436461681,284.1166666667,11.1166666667,284.1166666667
,2018-10-19 06:00,283.2931486509,283.55,10.55,283.55
,2018-10-19 07:00,292.234305415,283.8400908642,10.7916666667,283.7916666667
,2018-10-19 08:00,288.8300011276,285.0151375922,11.7666666667,284.7666666667
,2018-10-19 09:00,292.6327387228,286.3829919247,13.2916666667,286.2916666667
,2018-10-19 10:00,300.393979181,290.1470210037,17.3166666667,290.3166666667
,2018-10-19 11:00,300.3717960214,292.2345428596,19.7583333333,292.7583333333
,2018-10-19 12:00,299.5281303613,292.4733525256,20.1666666667,293.1666666667
,2018-10-19 13:00,299.7735951451,292.5918523228,20.3,293.3
,2018-10-19 14:00,297.3676728076,292.0492091666,19.7833333333,292.7833333333
,2018-10-19 15:00,293.2091445892,290.6478561675,18.3416666667,291.3416666667
,2018-10-19 16:00,290.9480852247,289.0192970555,16.5833333333,289.5833333333
,2018-10-19 17:00,287.8934089202,287.5289292778,15.1083333333,288.1083333333
,2018-10-19 18:00,286.5243382948,286.9666666667,13.9666666667,286.9666666667
,2018-10-19 19:00,285.9074236351,286.275,13.275,286.275
,2018-10-19 20:00,285.3798056354,285.6833333333,12.6833333333,285.6833333333
,2018-10-19 21:00,285.1602217581,285.45,12.45,285.45
,2018-10-19 22:00,284.68233486,284.9333333333,11.9333333333,284.9333333333
,2018-10-19 23:00,284.3401654855,284.6,11.6,284.6
,2018-10-20 00:00,284.2428322202,284.55,11.55,284.55
,2018-10-20 01:00,283.836598402,284.1583333333,11.1583333333,284.1583333333
,2018-10-20 02:00,283.5227111386,283.8083333333,10.8083333333,283.8083333333
,2018-10-20 03:00,283.3615643366,283.6333333333,10.6333333333,283.6333333333
,2018-10-20 04:00,283.1047665346,283.325,10.325,283.325
,2018-10-20 05:00,283.2044045002,283.45,10.45,283.45
,2018-10-20 06:00,282.7170366812,282.9166666667,9.9166666667,282.9166666667
,2018-10-20 07:00,290.4877807192,283.3504405929,10.2083333333,283.2083333333
,2018-10-20 08:00,287.3396203417,284.0963149793,10.775,283.775
,2018-10-20 09:00,293.1633848,286.2044486152,12.9333333333,285.9333333333
,2018-10-20 10:00,297.5319741086,289.366933416,16.4916666667,289.4916666667
,2018-10-20 11:00,296.8991833774,290.2343609954,17.65,290.65
,2018-10-20 12:00,298.6851098874,291.3376699667,18.9166666667,291.9166666667
,2018-10-20 13:00,298.1307421587,291.4799147157,19.05,292.05
,2018-10-20 14:00,296.5728415696,290.8829696816,18.4416666667,291.4416666667
,2018-10-20 15:00,292.4644306031,289.8752179965,17.45,290.45
,2018-10-20 16:00,290.1016061281,287.8567084546,15.2333333333,288.2333333333
,2018-10-20 17:00,286.15306075,285.7413453242,13.1083333333,286.1083333333
,2018-10-20 18:00,284.7383595019,284.9833333333,11.9833333333,284.9833333333
,2018-10-20 19:00,284.1693418235,284.35,11.35,284.35
,2018-10-20 20:00,283.7439431749,283.8833333333,10.8833333333,283.8833333333
,2018-10-20 21:00,283.292616984,283.3833333333,10.3833333333,283.3833333333
,2018-10-20 22:00,283.1353742263,283.2083333333,10.2083333333,283.2083333333
,2018-10-20 23:00,283.2159814316,283.2916666667,10.2916666667,283.2916666667
,2018-10-21 00:00,282.9211257622,283,10,283
,2018-10-21 01:00,282.831079473,282.9,9.9,282.9
,2018-10-21 02:00,282.8890776973,282.9666666667,9.9666666667,282.9666666667
,2018-10-21 03:00,282.5523642,282.625,9.625,282.625
,2018-10-21 04:00,282.3645848179,282.4083333333,9.4083333333,282.4083333333
,2018-10-21 05:00,282.3723905429,282.4333333333,9.4333333333,282.4333333333
,2018-10-21 06:00,281.9426917831,281.9833333333,8.9833333333,281.9833333333
,2018-10-21 07:00,296.8748023615,282.6348480181,9.2916666667,282.2916666667
,2018-10-21 08:00,290.5819008369,284.216312735,10.475,283.475
,2018-10-21 09:00,291.6189703772,285.6843818532,12.1583333333,285.1583333333
,2018-10-21 10:00,292.0849170578,286.6297030021,13.4083333333,286.4083333333
,2018-10-21 11:00,294.7028039168,288.2735503767,15.4416666667,288.4416666667
,2018-10-21 12:00,297.161399747,289.372943616,16.6833333333,289.6833333333
,2018-10-21 13:00,293.4323077226,288.9513327553,16.3833333333,289.3833333333
,2018-10-21 14:00,291.0261512086,288.0081317324,15.3916666667,288.3916666667
,2018-10-21 15:00,288.9446233934,286.8563885001,14.1166666667,287.1166666667
,2018-10-21 16:00,283.4480912815,283.1378500854,10.375,283.375
,2018-10-21 17:00,280.8351460359,281.025,8.025,281.025
,2018-10-21 18:00,280.3563200797,280.5166666667,7.5166666667,280.5166666667
,2018-10-21 19:00,280.4485104269,280.625,7.625,280.625
,2018-10-21 20:00,280.3632802385,280.5083333333,7.5083333333,280.5083333333
,2018-10-21 21:00,280.3580116784,280.4833333333,7.4833333333,280.4833333333
,2018-10-21 22:00,279.5249615825,279.6333333333,6.6333333333,279.6333333333
,2018-10-21 23:00,278.2720734637,278.3583333333,5.3583333333,278.3583333333
,2018-10-22 00:00,277.5711414426,277.6333333333,4.6333333333,277.6333333333
,2018-10-22 01:00,277.3184401099,277.375,4.375,277.375
,2018-10-22 02:00,277.2224877061,277.2833333333,4.2833333333,277.2833333333
,2018-10-22 03:00,276.7831931945,276.8333333333,3.8333333333,276.8333333333
,2018-10-22 04:00,276.7069889899,276.7666666667,3.7666666667,276.7666666667
,2018-10-22 05:00,276.4073209763,276.475,3.475,276.475
,2018-10-22 06:00,276.4964119343,276.5666666667,3.5666666667,276.5666666667
,2018-10-22 07:00,281.940169051,276.9922377408,3.7666666667,276.7666666667
,2018-10-22 08:00,279.5802544202,277.8689034746,4.525,277.525
,2018-10-22 09:00,285.8718650442,279.8147468152,6.55,279.55
,2018-10-22 10:00,294.1613546504,284.1548844296,11.2166666667,284.2166666667
,2018-10-22 11:00,294.8107441703,286.6115530145,14.1583333333,287.1583333333
,2018-10-22 12:00,296.9175193311,288.0792756383,15.9,288.9
,2018-10-22 13:00,297.817587689,288.6635968391,16.65,289.65
,2018-10-22 14:00,296.3291587205,288.675811104,16.8,289.8
,2018-10-22 15:00,290.0712704775,286.8916072882,14.9,287.9
,2018-10-22 16:00,284.9305623735,283.8222630301,11.4916666667,284.4916666667
,2018-10-22 17:00,281.7493446422,281.4893471809,9.15,282.15
,2018-10-22 18:00,280.7305190576,281.2583333333,8.2583333333,281.2583333333
,2018-10-22 19:00,280.1731801292,280.6583333333,7.6583333333,280.6583333333
,2018-10-22 20:00,279.6332741624,280.1,7.1,280.1
,2018-10-22 21:00,279.1788668438,279.5416666667,6.5416666667,279.5416666667
,2018-10-22 22:00,279.1039531146,279.4916666667,6.4916666667,279.4916666667
,2018-10-22 23:00,278.8385944374,279.1833333333,6.1833333333,279.1833333333
,2018-10-23 00:00,278.5969238726,278.9083333333,5.9083333333,278.9083333333
,2018-10-23 01:00,278.3499776106,278.6583333333,5.6583333333,278.6583333333
,2018-10-23 02:00,278.4643976025,278.775,5.775,278.775
,2018-10-23 03:00,278.7958503237,279.175,6.175,279.175
,2018-10-23 04:00,278.8764008314,279.2833333333,6.2833333333,279.2833333333
,2018-10-23 05:00,278.2958674788,278.6666666667,5.6666666667,278.6666666667
,2018-10-23 06:00,278.0620851026,278.4166666667,5.4166666667,278.4166666667
,2018-10-23 07:00,282.8221035305,278.3298092823,5.3916666667,278.3916666667
,2018-10-23 08:00,280.6382228832,279.0816784984,5.975,278.975
,2018-10-23 09:00,286.3144232102,281.197124516,8.2,281.2
,2018-10-23 10:00,296.5321871258,285.8209891386,13.0583333333,286.0583333333
,2018-10-23 11:00,299.1223003687,288.8538910853,16.5416666667,289.5416666667
,2018-10-23 12:00,299.2942003418,290.0485645437,17.9166666667,290.9166666667
,2018-10-23 13:00,299.3961716063,290.2746822311,18.2583333333,291.2583333333
,2018-10-23 14:00,294.0166899065,288.7175654287,16.5166666667,289.5166666667
,2018-10-23 15:00,290.5163741781,286.8724572892,14.3833333333,287.3833333333
,2018-10-23 16:00,286.8778234359,285.2701278774,12.725,285.725
,2018-10-23 17:00,283.8671314048,283.6734599368,11.175,284.175
,2018-10-23 18:00,282.503795139,282.9916666667,9.9916666667,282.9916666667
,2018-10-23 19:00,281.756152604,282.25,9.25,282.25
,2018-10-23 20:00,281.3633206223,281.8583333333,8.8583333333,281.8583333333
,2018-10-23 21:00,281.3885758948,281.975,8.975,281.975
,2018-10-23 22:00,282.0312560739,282.9166666667,9.9166666667,282.9166666667
,2018-10-23 23:00,282.6204852137,283.5833333333,10.5833333333,283.5833333333
,2018-10-24 00:00,282.911061319,283.8083333333,10.8083333333,283.8083333333
,2018-10-24 01:00,284.968585015,286.2083333333,13.2083333333,286.2083333333
,2018-10-24 02:00,286.8058864977,288.1583333333,15.1583333333,288.1583333333
,2018-10-24 03:00,287.1280890701,288.5416666667,15.5416666667,288.5416666667
,2018-10-24 04:00,287.1047420714,288.4416666667,15.4416666667,288.4416666667
,2018-10-24 05:00,287.3462778684,288.7,15.7,288.7
,2018-10-24 06:00,286.6560215599,287.8916666667,14.8916666667,287.8916666667
,2018-10-24 07:00,292.2766258423,286.9254166041,14.9166666667,287.9166666667
,2018-10-24 08:00,289.0941596829,287.9628674936,15.8,288.8
,2018-10-24 09:00,293.0031768333,290.4149377141,18.5416666667,291.5416666667
,2018-10-24 10:00,301.3976643078,294.2917556127,23.0916666667,296.0916666667
,2018-10-24 11:00,300.9199052404,296.4866970158,25.2666666667,298.2666666667
,2018-10-24 12:00,301.2933906261,296.9294917143,25.8333333333,298.8333333333
,2018-10-24 13:00,301.806069055,297.078646138,26.25,299.25
,2018-10-24 14:00,299.9181541257,296.6578072188,25.6416666667,298.6416666667
,2018-10-24 15:00,297.563738037,295.8508267043,24.7916666667,297.7916666667
,2018-10-24 16:00,295.582968428,295.2201878758,24.1416666667,297.1416666667
,2018-10-24 17:00,294.4636722353,294.4189650367,23.4416666667,296.4416666667
,2018-10-24 18:00,294.030320402,295.8583333333,22.8583333333,295.8583333333
,2018-10-24 19:00,293.2360275742,295.1416666667,22.1416666667,295.1416666667
,2018-10-24 20:00,291.190351251,293.35,20.35,293.35
,2018-10-24 21:00,290.7927594707,292.8416666667,19.8416666667,292.8416666667
,2018-10-24 22:00,290.1801642641,292.0166666667,19.0166666667,292.0166666667
,2018-10-24 23:00,289.3276541583,291,18,291
,2018-10-25 00:00,288.6971263876,290.2,17.2,290.2
,2018-10-25 01:00,287.9976115923,289.525,16.525,289.525
,2018-10-25 02:00,287.7887695651,289.35,16.35,289.35
,2018-10-25 03:00,283.8722009625,284.5666666667,11.5666666667,284.5666666667
,2018-10-25 04:00,283.3861130947,283.725,10.725,283.725
,2018-10-25 05:00,282.750454664,282.975,9.975,282.975
,2018-10-25 06:00,282.523859449,282.75,9.75,282.75
,2018-10-25 07:00,301.0559515519,282.5605629671,9.425,282.425
,2018-10-25 08:00,286.4401746587,282.9970292964,9.7166666667,282.7166666667
,2018-10-25 09:00,291.0937105958,284.6029429529,11.0727272727,284.0727272727
,2018-10-25 10:00,298.0591776049,287.9211301155,14.8666666667,287.8666666667
,2018-10-25 11:00,298.6703109216,289.493690833,16.7166666667,289.7166666667
,2018-10-25 12:00,297.5584678405,290.0075588161,17.2333333333,290.2333333333
,2018-10-25 13:00,297.5094097331,289.9588576092,17.1333333333,290.1333333333
,2018-10-25 14:00,294.6307362977,288.3584450489,15.375,288.375
,2018-10-25 15:00,287.7049290957,286.3818365322,13.3583333333,286.3583333333
,2018-10-25 16:00,286.1078053497,285.4934446979,12.5166666667,285.5166666667
,2018-10-25 17:00,284.9366300772,285.1166666667,12.1166666667,285.1166666667
,2018-10-25 18:00,284.7428757266,284.8583333333,11.8583333333,284.8583333333
,2018-10-25 19:00,284.613691438,284.7,11.7,284.7
,2018-10-25 20:00,284.5993197745,284.6833333333,11.6833333333,284.6833333333
,2018-10-25 21:00,284.4240399968,284.4666666667,11.4666666667,284.4666666667
,2018-10-25 22:00,284.2368850377,284.2666666667,11.2666666667,284.2666666667
,2018-10-25 23:00,284.1627060142,284.1916666667,11.1916666667,284.1916666667
,2018-10-26 00:00,284.054675889,284.0666666667,11.0666666667,284.0666666667
,2018-10-26 01:00,283.961885701,283.9583333333,10.9583333333,283.9583333333
,2018-10-26 02:00,283.8864149082,283.875,10.875,283.875
,2018-10-26 03:00,283.808341608,283.7916666667,10.7916666667,283.7916666667
,2018-10-26 04:00,283.804794383,283.7916666667,10.7916666667,283.7916666667
,2018-10-26 05:00,283.7635559296,283.75,10.75,283.75
,2018-10-26 06:00,283.6174474757,283.6,10.6,283.6
,2018-10-26 07:00,292.7444205841,283.9617345048,10.7583333333,283.7583333333
,2018-10-26 08:00,289.4827446557,284.9455329979,11.5166666667,284.5166666667
,2018-10-26 09:00,291.3951329427,285.8503808289,12.375,285.375
,2018-10-26 10:00,290.3139477951,286.3573341434,12.9666666667,285.9666666667
,2018-10-26 11:00,288.8669387338,286.1838502543,12.925,285.925
,2018-10-26 12:00,290.2239136937,286.5150760693,13.1083333333,286.1083333333
,2018-10-26 13:00,288.2684378335,286.1420280762,12.725,285.725
,2018-10-26 14:00,286.8712169963,285.6046718864,12.1416666667,285.1416666667
,2018-10-26 15:00,287.3691294444,285.5283707091,11.7333333333,284.7333333333
,2018-10-26 16:00,285.2305389935,284.6489957924,11.3416666667,284.3416666667
,2018-10-26 17:00,284.0951356638,284.0916666667,11.0916666667,284.0916666667
,2018-10-26 18:00,284.0454615798,284.025,11.025,284.025
,2018-10-26 19:00,284.0256782029,284,11,284
,2018-10-26 20:00,284.0338152478,284,11,284
,2018-10-26 21:00,284.0333762377,284,11,284
,2018-10-26 22:00,284.014885451,283.975,10.975,283.975
,2018-10-26 23:00,284.0390618335,284,11,284
,2018-10-27 00:00,284.0354531746,284,11,284
,2018-10-27 01:00,283.9404423691,283.9,10.9,283.9
,2018-10-27 02:00,283.8761416432,283.8333333333,10.8333333333,283.8333333333
,2018-10-27 03:00,283.9387194921,283.8916666667,10.8916666667,283.8916666667
,2018-10-27 04:00,283.9285142039,283.875,10.875,283.875
,2018-10-27 05:00,283.891900543,283.8333333333,10.8333333333,283.8333333333
,2018-10-27 06:00,283.7910707403,283.7333333333,10.7333333333,283.7333333333
,2018-10-27 07:00,285.7118446709,283.9717690028,10.7583333333,283.7583333333
,2018-10-27 08:00,287.2369546902,284.5339920885,11.025,284.025
,2018-10-27 09:00,287.2952529239,285.1468328626,11.5333333333,284.5333333333
,2018-10-27 10:00,287.309965239,285.378335213,11.6833333333,284.6833333333
,2018-10-27 11:00,286.4232053155,285.3799287753,11.7333333333,284.7333333333
,2018-10-27 12:00,286.1112986855,285.1516661031,11.5583333333,284.5583333333
,2018-10-27 13:00,285.9941385728,285.0869875906,11.5333333333,284.5333333333
,2018-10-27 14:00,286.1943249572,285.2325441705,11.725,284.725
,2018-10-27 15:00,285.8814693061,285.2301027733,11.8666666667,284.8666666667
,2018-10-27 16:00,285.307041156,285.0485778038,11.8916666667,284.8916666667
,2018-10-27 17:00,284.5113651879,284.4833333333,11.4833333333,284.4833333333
,2018-10-27 18:00,284.3844376844,284.3416666667,11.3416666667,284.3416666667
,2018-10-27 19:00,284.1886481636,284.1416666667,11.1416666667,284.1416666667
,2018-10-27 20:00,284.1492930012,284.1,11.1,284.1
,2018-10-27 21:00,285.1336078603,285.1166666667,12.1166666667,285.1166666667
,2018-10-27 22:00,285.8039411635,285.8583333333,12.8583333333,285.8583333333
,2018-10-27 23:00,285.4547545084,285.475,12.475,285.475
,2018-10-28 00:00,285.4229195594,285.425,12.425,285.425
,2018-10-28 01:00,285.5914115187,285.6333333333,12.6333333333,285.6333333333
,2018-10-28 02:00,285.2682706175,285.2833333333,12.2833333333,285.2833333333
,2018-10-28 03:00,285.2368791785,285.2333333333,12.2333333333,285.2333333333
,2018-10-28 04:00,285.5075039633,285.4916666667,12.4916666667,285.4916666667
,2018-10-28 05:00,285.8933420074,285.9,12.9,285.9
,2018-10-28 06:00,285.874262836,285.9166666667,12.9166666667,285.9166666667
,2018-10-28 07:00,286.0507369601,285.8272653903,12.6916666667,285.6916666667
,2018-10-28 08:00,286.5668234914,286.1835290995,12.8833333333,285.8833333333
,2018-10-28 09:00,287.3702707249,286.6579574444,13.3083333333,286.3083333333
,2018-10-28 10:00,287.5446303187,286.9302905443,13.5666666667,286.5666666667
,2018-10-28 11:00,287.9833173336,287.2194168079,13.8833333333,286.8833333333
,2018-10-28 12:00,287.472333906,287.0946190607,13.7916666667,286.7916666667
,2018-10-28 13:00,287.6239301675,287.2189545782,13.9583333333,286.9583333333
,2018-10-28 14:00,287.6288327485,287.250971693,14.05,287.05
,2018-10-28 15:00,287.0866987968,286.7410927087,13.5083333333,286.5083333333
,2018-10-28 16:00,284.7975383825,284.3069540018,11.0833333333,284.0833333333
,2018-10-28 17:00,283.6285504944,283.5916666667,10.5916666667,283.5916666667
,2018-10-28 18:00,283.2621841563,283.2166666667,10.2166666667,283.2166666667
,2018-10-28 19:00,282.580338139,282.5333333333,9.5333333333,282.5333333333
,2018-10-28 20:00,282.3793618917,282.3333333333,9.3333333333,282.3333333333
,2018-10-28 21:00,282.607078669,282.55,9.55,282.55
,2018-10-28 22:00,282.5096955249,282.45,9.45,282.45
,2018-10-28 23:00,282.6629782654,282.6,9.6,282.6
,2018-10-29 00:00,282.9817728747,282.9166666667,9.9166666667,282.9166666667
,2018-10-29 01:00,283.116961851,283.05,10.05,283.05
,2018-10-29 02:00,283.4117853878,283.3416666667,10.3416666667,283.3416666667
,2018-10-29 03:00,283.5789022419,283.5083333333,10.5083333333,283.5083333333
,2018-10-29 04:00,283.6752236989,283.6083333333,10.6083333333,283.6083333333
,2018-10-29 05:00,283.7931956205,283.725,10.725,283.725
,2018-10-29 06:00,283.9571210441,283.8916666667,10.8916666667,283.8916666667
,2018-10-29 07:00,284.6775196897,284.4465729003,11.2333333333,284.2333333333
,2018-10-29 08:00,285.2725655963,284.7322261276,11.3166666667,284.3166666667
,2018-10-29 09:00,286.0422968662,285.0999821583,11.6166666667,284.6166666667
,2018-10-29 10:00,286.1398760516,285.2798684272,11.775,284.775
,2018-10-29 11:00,285.9844061808,285.3303662474,11.8083333333,284.8083333333
,2018-10-29 12:00,286.2725011394,285.8443461552,12.4333333333,285.4333333333
