Date,Time,Pressure1,Temperature TOB1,h (cm),Q (m3/s)
13/05/2019,08:05:00,22.936,6.3,22.1,0.4
13/05/2019,08:10:00,23.145,6.3,22.3,0.408
13/05/2019,08:15:00,23.313,6.3,22.5,0.416
13/05/2019,08:20:00,23.372,6.3,22.5,0.416
13/05/2019,08:25:00,23.104,6.3,22.3,0.408
13/05/2019,08:30:00,22.958,6.3,22.1,0.4
13/05/2019,08:35:00,22.833,6.3,22,0.397
13/05/2019,08:40:00,22.792,6.3,21.9,0.393
13/05/2019,08:45:00,22.872,6.3,22,0.397
13/05/2019,08:50:00,22.974,6.3,22.1,0.4
13/05/2019,08:55:00,22.828,6.4,22,0.397
13/05/2019,09:00:00,22.847,6.4,22,0.397
13/05/2019,09:05:00,22.805,6.4,22,0.397
13/05/2019,09:10:00,22.7,6.4,21.9,0.393
13/05/2019,09:15:00,22.785,6.4,21.9,0.393
13/05/2019,09:20:00,22.785,6.4,21.9,0.393
13/05/2019,09:25:00,23.138,6.3,22.3,0.408
13/05/2019,09:30:00,23.242,6.3,22.4,0.412
13/05/2019,09:35:00,23.347,6.4,22.5,0.416
13/05/2019,09:40:00,23.22,6.4,22.4,0.412
13/05/2019,09:45:00,23.092,6.4,22.3,0.408
13/05/2019,09:50:00,22.985,6.5,22.1,0.4
13/05/2019,09:55:00,22.899,6.5,22.1,0.4
13/05/2019,10:00:00,22.917,6.5,22.1,0.4
13/05/2019,10:05:00,22.977,6.6,22.1,0.4
13/05/2019,10:10:00,22.93,6.6,22.1,0.4
13/05/2019,10:15:00,22.906,6.7,22.1,0.4
13/05/2019,10:20:00,22.907,6.6,22.1,0.4
13/05/2019,10:25:00,22.909,6.6,22.1,0.4
13/05/2019,10:30:00,22.888,6.6,22,0.397
13/05/2019,10:35:00,22.992,6.6,22.2,0.404
13/05/2019,10:40:00,23.076,6.6,22.2,0.404
13/05/2019,10:45:00,23.142,6.6,22.3,0.408
13/05/2019,10:50:00,23.122,6.6,22.3,0.408
13/05/2019,10:55:00,23.124,6.5,22.3,0.408
13/05/2019,11:00:00,23.064,6.5,22.2,0.404
13/05/2019,11:05:00,23.232,6.5,22.4,0.412
13/05/2019,11:10:00,23.045,6.5,22.2,0.404
13/05/2019,11:15:00,23.148,6.5,22.3,0.408
13/05/2019,11:20:00,23.147,6.5,22.3,0.408
13/05/2019,11:25:00,23.125,6.5,22.3,0.408
13/05/2019,11:30:00,23.103,6.5,22.3,0.408
13/05/2019,11:35:00,23.04,6.5,22.2,0.404
13/05/2019,11:40:00,23.185,6.5,22.3,0.408
13/05/2019,11:45:00,23.205,6.6,22.4,0.412
13/05/2019,11:50:00,23.121,6.5,22.3,0.408
13/05/2019,11:55:00,23.205,6.5,22.4,0.412
13/05/2019,12:00:00,23.164,6.5,22.3,0.408
13/05/2019,12:05:00,23.143,6.5,22.3,0.408
13/05/2019,12:10:00,23.064,6.5,22.2,0.404
13/05/2019,12:15:00,23.043,6.5,22.2,0.404
13/05/2019,12:20:00,22.939,6.5,22.1,0.4
13/05/2019,12:25:00,23,6.5,22.2,0.404
13/05/2019,12:30:00,23.103,6.5,22.3,0.408
13/05/2019,12:35:00,23.063,6.5,22.2,0.404
13/05/2019,12:40:00,23.085,6.5,22.2,0.404
13/05/2019,12:45:00,23.064,6.5,22.2,0.404
13/05/2019,12:50:00,23.063,6.5,22.2,0.404
13/05/2019,12:55:00,22.919,6.5,22.1,0.4
13/05/2019,13:00:00,22.855,6.5,22,0.397
13/05/2019,13:05:00,22.876,6.5,22,0.397
13/05/2019,13:10:00,22.816,6.5,22,0.397
13/05/2019,13:15:00,22.838,6.5,22,0.397
13/05/2019,13:20:00,22.755,6.4,21.9,0.393
13/05/2019,13:25:00,22.779,6.4,21.9,0.393
13/05/2019,13:30:00,22.738,6.4,21.9,0.393
13/05/2019,13:35:00,22.679,6.4,21.8,0.389
13/05/2019,13:40:00,22.679,6.4,21.8,0.389
13/05/2019,13:45:00,22.679,6.4,21.8,0.389
13/05/2019,13:50:00,22.639,6.4,21.8,0.389
13/05/2019,13:55:00,22.679,6.4,21.8,0.389
13/05/2019,14:00:00,22.679,6.4,21.8,0.389
13/05/2019,14:05:00,22.7,6.4,21.9,0.393
13/05/2019,14:10:00,22.681,6.4,21.8,0.389
13/05/2019,14:15:00,22.679,6.4,21.8,0.389
13/05/2019,14:20:00,22.721,6.4,21.9,0.393
13/05/2019,14:25:00,22.637,6.4,21.8,0.389
13/05/2019,14:30:00,22.721,6.4,21.9,0.393
13/05/2019,14:35:00,22.7,6.4,21.9,0.393
13/05/2019,14:40:00,22.658,6.4,21.8,0.389
13/05/2019,14:45:00,22.657,6.4,21.8,0.389
13/05/2019,14:50:00,22.676,6.4,21.8,0.389
13/05/2019,14:55:00,22.718,6.4,21.9,0.393
13/05/2019,15:00:00,22.761,6.4,21.9,0.393
13/05/2019,15:05:00,22.721,6.4,21.9,0.393
13/05/2019,15:10:00,22.741,6.4,21.9,0.393
13/05/2019,15:15:00,22.785,6.4,21.9,0.393
13/05/2019,15:20:00,22.741,6.4,21.9,0.393
13/05/2019,15:25:00,22.741,6.4,21.9,0.393
13/05/2019,15:30:00,22.782,6.4,21.9,0.393
13/05/2019,15:35:00,22.758,6.4,21.9,0.393
13/05/2019,15:40:00,22.862,6.4,22,0.397
13/05/2019,15:45:00,22.819,6.4,22,0.397
13/05/2019,15:50:00,22.923,6.4,22.1,0.4
13/05/2019,15:55:00,22.86,6.4,22,0.397
13/05/2019,16:00:00,22.902,6.4,22.1,0.4
13/05/2019,16:05:00,22.884,6.4,22,0.397
13/05/2019,16:10:00,22.948,6.4,22.1,0.4
13/05/2019,16:15:00,22.949,6.4,22.1,0.4
13/05/2019,16:20:00,22.909,6.4,22.1,0.4
13/05/2019,16:25:00,22.909,6.3,22.1,0.4
13/05/2019,16:30:00,22.85,6.3,22,0.397
13/05/2019,16:35:00,22.893,6.3,22.1,0.4
13/05/2019,16:40:00,22.811,6.3,22,0.397
13/05/2019,16:45:00,22.96,6.2,22.1,0.4
13/05/2019,16:50:00,22.919,6.2,22.1,0.4
13/05/2019,16:55:00,22.899,6.2,22.1,0.4
13/05/2019,17:00:00,22.903,6.2,22.1,0.4
13/05/2019,17:05:00,22.925,6.2,22.1,0.4
13/05/2019,17:10:00,22.946,6.2,22.1,0.4
13/05/2019,17:15:00,22.968,6.2,22.1,0.4
13/05/2019,17:20:00,23.01,6.2,22.2,0.404
13/05/2019,17:25:00,22.968,6.2,22.1,0.4
13/05/2019,17:30:00,22.989,6.2,22.1,0.4
13/05/2019,17:35:00,22.97,6.2,22.1,0.4
13/05/2019,17:40:00,22.991,6.1,22.2,0.404
13/05/2019,17:45:00,23.013,6.1,22.2,0.404
13/05/2019,17:50:00,23.034,6.1,22.2,0.404
13/05/2019,17:55:00,22.95,6.1,22.1,0.4
13/05/2019,18:00:00,23.054,6.1,22.2,0.404
13/05/2019,18:05:00,23.053,6.1,22.2,0.404
13/05/2019,18:10:00,23.032,6.1,22.2,0.404
13/05/2019,18:15:00,22.991,6.1,22.2,0.404
13/05/2019,18:20:00,23.051,6.1,22.2,0.404
13/05/2019,18:25:00,23.114,6.1,22.3,0.408
13/05/2019,18:30:00,23.011,6.2,22.2,0.404
13/05/2019,18:35:00,22.928,6.1,22.1,0.4
13/05/2019,18:40:00,23.031,6.2,22.2,0.404
13/05/2019,18:45:00,23.031,6.2,22.2,0.404
13/05/2019,18:50:00,23.031,6.1,22.2,0.404
13/05/2019,18:55:00,23.074,6.1,22.2,0.404
13/05/2019,19:00:00,23.139,6.1,22.3,0.408
13/05/2019,19:05:00,23.119,6.1,22.3,0.408
13/05/2019,19:10:00,23.204,6.1,22.4,0.412
13/05/2019,19:15:00,23.268,6,22.4,0.412
13/05/2019,19:20:00,23.29,6,22.5,0.416
13/05/2019,19:25:00,23.252,6,22.4,0.412
13/05/2019,19:30:00,23.231,6,22.4,0.412
13/05/2019,19:35:00,23.212,6,22.4,0.412
13/05/2019,19:40:00,23.274,6,22.4,0.412
13/05/2019,19:45:00,23.212,6,22.4,0.412
13/05/2019,19:50:00,23.231,6,22.4,0.412
13/05/2019,19:55:00,23.21,6,22.4,0.412
13/05/2019,20:00:00,23.21,6,22.4,0.412
13/05/2019,20:05:00,23.084,6,22.2,0.404
13/05/2019,20:10:00,23.249,6,22.4,0.412
13/05/2019,20:15:00,23.185,6.1,22.3,0.408
13/05/2019,20:20:00,23.14,6.1,22.3,0.408
13/05/2019,20:25:00,23.139,6.1,22.3,0.408
13/05/2019,20:30:00,23.2,6.1,22.4,0.412
13/05/2019,20:35:00,23.261,6.2,22.4,0.412
13/05/2019,20:40:00,23.28,6.2,22.4,0.412
13/05/2019,20:45:00,23.277,6.2,22.4,0.412
13/05/2019,20:50:00,23.316,6.2,22.5,0.416
13/05/2019,20:55:00,23.317,6.2,22.5,0.416
13/05/2019,21:00:00,23.235,6.2,22.4,0.412
13/05/2019,21:05:00,23.255,6.2,22.4,0.412
13/05/2019,21:10:00,23.255,6.2,22.4,0.412
13/05/2019,21:15:00,23.213,6.2,22.4,0.412
13/05/2019,21:20:00,23.172,6.2,22.3,0.408
13/05/2019,21:25:00,23.138,6.1,22.3,0.408
13/05/2019,21:30:00,23.182,6.1,22.3,0.408
13/05/2019,21:35:00,23.225,6.1,22.4,0.412
13/05/2019,21:40:00,23.102,6,22.3,0.408
13/05/2019,21:45:00,23.145,6,22.3,0.408
13/05/2019,21:50:00,23.146,6,22.3,0.408
13/05/2019,21:55:00,23.105,6,22.3,0.408
13/05/2019,22:00:00,23.041,6,22.2,0.404
13/05/2019,22:05:00,23.042,6,22.2,0.404
13/05/2019,22:10:00,22.959,6,22.1,0.4
13/05/2019,22:15:00,22.979,6,22.1,0.4
13/05/2019,22:20:00,22.979,6,22.1,0.4
13/05/2019,22:25:00,23.02,6,22.2,0.404
13/05/2019,22:30:00,22.977,6.1,22.1,0.4
13/05/2019,22:35:00,22.998,6.1,22.2,0.404
13/05/2019,22:40:00,22.998,6.1,22.2,0.404
13/05/2019,22:45:00,23.081,6.1,22.2,0.404
13/05/2019,22:50:00,23.041,6,22.2,0.404
13/05/2019,22:55:00,22.979,6,22.1,0.4
13/05/2019,23:00:00,23.019,6.1,22.2,0.404
13/05/2019,23:05:00,22.977,6.1,22.1,0.4
13/05/2019,23:10:00,23.017,6.1,22.2,0.404
13/05/2019,23:15:00,22.975,6.1,22.1,0.4
13/05/2019,23:20:00,22.974,6.1,22.1,0.4
13/05/2019,23:25:00,22.952,6.1,22.1,0.4
13/05/2019,23:30:00,23.014,6.1,22.2,0.404
13/05/2019,23:35:00,22.992,6.1,22.2,0.404
13/05/2019,23:40:00,22.97,6.1,22.1,0.4
13/05/2019,23:45:00,22.823,6.2,22,0.397
13/05/2019,23:50:00,23.008,6.2,22.2,0.404
13/05/2019,23:55:00,22.946,6.2,22.1,0.4
14/05/2019,00:00:00,22.883,6.2,22,0.397
14/05/2019,00:05:00,22.944,6.2,22.1,0.4
14/05/2019,00:10:00,22.881,6.2,22,0.397
14/05/2019,00:15:00,22.943,6.2,22.1,0.4
14/05/2019,00:20:00,22.964,6.2,22.1,0.4
14/05/2019,00:25:00,23.004,6.2,22.2,0.404
14/05/2019,00:30:00,22.983,6.2,22.1,0.4
14/05/2019,00:35:00,22.963,6.2,22.1,0.4
14/05/2019,00:40:00,22.94,6.2,22.1,0.4
14/05/2019,00:45:00,23.003,6.3,22.2,0.404
14/05/2019,00:50:00,23.043,6.3,22.2,0.404
14/05/2019,00:55:00,22.98,6.3,22.1,0.4
14/05/2019,01:00:00,22.998,6.3,22.2,0.404
14/05/2019,01:05:00,22.934,6.3,22.1,0.4
14/05/2019,01:10:00,22.87,6.3,22,0.397
14/05/2019,01:15:00,22.89,6.3,22,0.397
14/05/2019,01:20:00,22.807,6.4,22,0.397
14/05/2019,01:25:00,22.868,6.4,22,0.397
14/05/2019,01:30:00,22.848,6.3,22,0.397
14/05/2019,01:35:00,22.829,6.3,22,0.397
14/05/2019,01:40:00,22.809,6.3,22,0.397
14/05/2019,01:45:00,22.793,6.3,21.9,0.393
14/05/2019,01:50:00,22.774,6.2,21.9,0.393
14/05/2019,01:55:00,22.777,6.2,21.9,0.393
14/05/2019,02:00:00,22.799,6.2,22,0.397
14/05/2019,02:05:00,22.84,6.2,22,0.397
14/05/2019,02:10:00,22.756,6.2,21.9,0.393
14/05/2019,02:15:00,22.777,6.2,21.9,0.393
14/05/2019,02:20:00,22.758,6.2,21.9,0.393
14/05/2019,02:25:00,22.758,6.2,21.9,0.393
14/05/2019,02:30:00,22.758,6.2,21.9,0.393
14/05/2019,02:35:00,22.756,6.2,21.9,0.393
14/05/2019,02:40:00,22.756,6.2,21.9,0.393
14/05/2019,02:45:00,22.736,6.2,21.9,0.393
14/05/2019,02:50:00,22.736,6.2,21.9,0.393
14/05/2019,02:55:00,22.652,6.2,21.8,0.389
14/05/2019,03:00:00,22.609,6.2,21.8,0.389
14/05/2019,03:05:00,22.587,6.2,21.7,0.386
14/05/2019,03:10:00,22.545,6.3,21.7,0.386
14/05/2019,03:15:00,22.564,6.3,21.7,0.386
14/05/2019,03:20:00,22.48,6.3,21.6,0.382
14/05/2019,03:25:00,22.48,6.3,21.6,0.382
14/05/2019,03:30:00,22.544,6.3,21.7,0.386
14/05/2019,03:35:00,22.461,6.2,21.6,0.382
14/05/2019,03:40:00,22.42,6.2,21.6,0.382
14/05/2019,03:45:00,22.441,6.3,21.6,0.382
14/05/2019,03:50:00,22.42,6.3,21.6,0.382
14/05/2019,03:55:00,22.42,6.2,21.6,0.382
14/05/2019,04:00:00,22.378,6.2,21.5,0.378
14/05/2019,04:05:00,22.398,6.3,21.5,0.378
14/05/2019,04:10:00,22.355,6.3,21.5,0.378
14/05/2019,04:15:00,22.314,6.3,21.5,0.378
14/05/2019,04:20:00,22.333,6.3,21.5,0.378
14/05/2019,04:25:00,22.312,6.3,21.5,0.378
14/05/2019,04:30:00,22.269,6.3,21.4,0.375
14/05/2019,04:35:00,22.247,6.3,21.4,0.375
14/05/2019,04:40:00,22.226,6.3,21.4,0.375
14/05/2019,04:45:00,22.309,6.3,21.5,0.378
14/05/2019,04:50:00,22.247,6.3,21.4,0.375
14/05/2019,04:55:00,22.289,6.3,21.4,0.375
14/05/2019,05:00:00,22.247,6.3,21.4,0.375
14/05/2019,05:05:00,22.245,6.3,21.4,0.375
14/05/2019,05:10:00,22.308,6.3,21.5,0.378
14/05/2019,05:15:00,22.329,6.4,21.5,0.378
14/05/2019,05:20:00,22.284,6.4,21.4,0.375
14/05/2019,05:25:00,22.263,6.4,21.4,0.375
14/05/2019,05:30:00,22.283,6.4,21.4,0.375
14/05/2019,05:35:00,22.282,6.4,21.4,0.375
14/05/2019,05:40:00,22.28,6.4,21.4,0.375
14/05/2019,05:45:00,22.279,6.5,21.4,0.375
14/05/2019,05:50:00,22.256,6.5,21.4,0.375
14/05/2019,05:55:00,22.276,6.5,21.4,0.375
14/05/2019,06:00:00,22.19,6.5,21.3,0.371
14/05/2019,06:05:00,22.231,6.5,21.4,0.375
14/05/2019,06:10:00,22.272,6.5,21.4,0.375
14/05/2019,06:15:00,22.27,6.5,21.4,0.375
14/05/2019,06:20:00,22.229,6.5,21.4,0.375
14/05/2019,06:25:00,22.208,6.6,21.4,0.375
14/05/2019,06:30:00,22.184,6.6,21.3,0.371
14/05/2019,06:35:00,22.163,6.6,21.3,0.371
14/05/2019,06:40:00,22.142,6.6,21.3,0.371
14/05/2019,06:45:00,22.203,6.6,21.3,0.371
14/05/2019,06:50:00,22.142,6.6,21.3,0.371
14/05/2019,06:55:00,22.183,6.6,21.3,0.371
14/05/2019,07:00:00,22.142,6.6,21.3,0.371
14/05/2019,07:05:00,22.139,6.6,21.3,0.371
14/05/2019,07:10:00,22.179,6.7,21.3,0.371
14/05/2019,07:15:00,22.136,6.7,21.3,0.371
14/05/2019,07:20:00,22.136,6.7,21.3,0.371
14/05/2019,07:25:00,22.158,6.7,21.3,0.371
14/05/2019,07:30:00,22.115,6.7,21.3,0.371
14/05/2019,07:35:00,22.091,6.7,21.2,0.368
14/05/2019,07:40:00,22.089,6.8,21.2,0.368
14/05/2019,07:45:00,22.105,6.8,21.2,0.368
14/05/2019,07:50:00,22.144,6.8,21.3,0.371
14/05/2019,07:55:00,22.183,6.9,21.3,0.371
14/05/2019,08:00:00,22.118,6.9,21.3,0.371
14/05/2019,08:05:00,22.155,7,21.3,0.371
14/05/2019,08:10:00,22.154,7,21.3,0.371
14/05/2019,08:15:00,22.069,7,21.2,0.368
14/05/2019,08:20:00,22.088,7,21.2,0.368
14/05/2019,08:25:00,22.044,7,21.2,0.368
14/05/2019,08:30:00,22.062,7.1,21.2,0.368
14/05/2019,08:35:00,22.041,7.1,21.2,0.368
14/05/2019,08:40:00,22.039,7.1,21.2,0.368
14/05/2019,08:45:00,22.016,7.1,21.2,0.368
14/05/2019,08:50:00,22.033,7.2,21.2,0.368
14/05/2019,08:55:00,22.029,7.3,21.2,0.368
14/05/2019,09:00:00,22.021,7.3,21.2,0.368
14/05/2019,09:05:00,21.953,7.4,21.1,0.364
14/05/2019,09:10:00,21.991,7.5,21.1,0.364
14/05/2019,09:15:00,21.946,7.5,21.1,0.364
14/05/2019,09:20:00,21.946,7.5,21.1,0.364
14/05/2019,09:25:00,21.967,7.5,21.1,0.364
14/05/2019,09:30:00,21.948,7.5,21.1,0.364
14/05/2019,09:35:00,21.928,7.5,21.1,0.364
14/05/2019,09:40:00,21.91,7.4,21,0.361
14/05/2019,09:45:00,21.889,7.4,21,0.361
14/05/2019,09:50:00,21.891,7.4,21,0.361
14/05/2019,09:55:00,21.892,7.4,21,0.361
14/05/2019,10:00:00,21.952,7.5,21.1,0.364
14/05/2019,10:05:00,21.887,7.5,21,0.361
14/05/2019,10:10:00,21.885,7.5,21,0.361
14/05/2019,10:15:00,21.862,7.6,21,0.361
14/05/2019,10:20:00,21.878,7.6,21,0.361
14/05/2019,10:25:00,21.875,7.7,21,0.361
14/05/2019,10:30:00,21.827,7.7,21,0.361
14/05/2019,10:35:00,21.883,7.8,21,0.361
14/05/2019,10:40:00,21.879,7.9,21,0.361
14/05/2019,10:45:00,21.895,8,21,0.361
14/05/2019,10:50:00,21.892,8,21,0.361
14/05/2019,10:55:00,21.905,8.1,21,0.361
14/05/2019,11:00:00,21.944,8.1,21.1,0.364
14/05/2019,11:05:00,21.923,8.1,21.1,0.364
14/05/2019,11:10:00,21.923,8.1,21.1,0.364
14/05/2019,11:15:00,21.906,8,21,0.361
14/05/2019,11:20:00,21.93,8,21.1,0.364
14/05/2019,11:25:00,21.89,8,21,0.361
14/05/2019,11:30:00,21.805,8,20.9,0.357
14/05/2019,11:35:00,21.823,8.1,21,0.361
14/05/2019,11:40:00,21.864,8.1,21,0.361
14/05/2019,11:45:00,21.842,8.1,21,0.361
14/05/2019,11:50:00,21.862,8.1,21,0.361
14/05/2019,11:55:00,21.832,8.3,21,0.361
14/05/2019,12:00:00,21.798,8.5,20.9,0.357
14/05/2019,12:05:00,21.845,8.7,21,0.361
14/05/2019,12:10:00,21.795,8.9,20.9,0.357
14/05/2019,12:15:00,21.832,8.9,21,0.361
14/05/2019,12:20:00,21.851,8.9,21,0.361
14/05/2019,12:25:00,21.894,8.9,21,0.361
14/05/2019,12:30:00,21.812,8.9,20.9,0.357
14/05/2019,12:35:00,21.848,9,21,0.361
14/05/2019,12:40:00,21.838,9.3,21,0.361
14/05/2019,12:45:00,21.765,9.4,20.9,0.357
14/05/2019,12:50:00,21.8,9.5,20.9,0.357
14/05/2019,12:55:00,21.793,9.6,20.9,0.357
14/05/2019,13:00:00,21.786,9.7,20.9,0.357
14/05/2019,13:05:00,21.74,9.8,20.9,0.357
14/05/2019,13:10:00,21.76,9.8,20.9,0.357
14/05/2019,13:15:00,21.742,9.8,20.9,0.357
14/05/2019,13:20:00,21.739,9.8,20.9,0.357
14/05/2019,13:25:00,21.725,9.6,20.9,0.357
14/05/2019,13:30:00,21.668,9.5,20.8,0.353
14/05/2019,13:35:00,21.674,9.4,20.8,0.353
14/05/2019,13:40:00,21.573,9.3,20.7,0.35
14/05/2019,13:45:00,21.601,9.2,20.7,0.35
14/05/2019,13:50:00,21.552,9,20.7,0.35
14/05/2019,13:55:00,21.58,8.9,20.7,0.35
14/05/2019,14:00:00,21.563,8.9,20.7,0.35
14/05/2019,14:05:00,21.566,8.8,20.7,0.35
14/05/2019,14:10:00,21.529,8.7,20.7,0.35
14/05/2019,14:15:00,21.491,8.6,20.6,0.347
14/05/2019,14:20:00,21.52,8.6,20.7,0.35
14/05/2019,14:25:00,21.544,8.5,20.7,0.35
14/05/2019,14:30:00,21.503,8.5,20.6,0.347
14/05/2019,14:35:00,21.459,8.6,20.6,0.347
14/05/2019,14:40:00,21.498,8.6,20.6,0.347
14/05/2019,14:45:00,21.494,8.7,20.6,0.347
14/05/2019,14:50:00,21.483,8.8,20.6,0.347
14/05/2019,14:55:00,21.471,9.1,20.6,0.347
14/05/2019,15:00:00,21.49,9.6,20.6,0.347
14/05/2019,15:05:00,21.469,10,20.6,0.347
14/05/2019,15:10:00,21.456,10.2,20.6,0.347
14/05/2019,15:15:00,21.429,10.2,20.6,0.347
14/05/2019,15:20:00,21.425,10.2,20.6,0.347
14/05/2019,15:25:00,21.384,10.2,20.5,0.343
14/05/2019,15:30:00,21.448,10.2,20.6,0.347
14/05/2019,15:35:00,21.468,10.2,20.6,0.347
14/05/2019,15:40:00,21.405,10.2,20.5,0.343
14/05/2019,15:45:00,21.447,10.2,20.6,0.347
14/05/2019,15:50:00,21.394,10,20.5,0.343
14/05/2019,15:55:00,21.399,9.9,20.5,0.343
14/05/2019,16:00:00,21.335,10,20.5,0.343
14/05/2019,16:05:00,21.351,10.1,20.5,0.343
14/05/2019,16:10:00,21.332,10,20.5,0.343
14/05/2019,16:15:00,21.33,10.1,20.5,0.343
14/05/2019,16:20:00,21.33,10,20.5,0.343
14/05/2019,16:25:00,21.337,9.9,20.5,0.343
14/05/2019,16:30:00,21.323,9.7,20.4,0.34
14/05/2019,16:35:00,21.23,9.5,20.4,0.34
14/05/2019,16:40:00,21.239,9.4,20.4,0.34
14/05/2019,16:45:00,21.267,9.3,20.4,0.34
14/05/2019,16:50:00,21.25,9.2,20.4,0.34
14/05/2019,16:55:00,21.215,9.1,20.3,0.336
14/05/2019,17:00:00,21.201,9,20.3,0.336
14/05/2019,17:05:00,21.21,8.8,20.3,0.336
14/05/2019,17:10:00,21.153,8.7,20.3,0.336
14/05/2019,17:15:00,21.127,8.5,20.2,0.333
14/05/2019,17:20:00,21.116,8.3,20.2,0.333
14/05/2019,17:25:00,21.083,8.2,20.2,0.333
14/05/2019,17:30:00,21.028,8.1,20.1,0.329
14/05/2019,17:35:00,21.038,7.9,20.2,0.333
14/05/2019,17:40:00,20.981,7.8,20.1,0.329
14/05/2019,17:45:00,20.951,7.8,20.1,0.329
14/05/2019,17:50:00,20.979,7.6,20.1,0.329
14/05/2019,17:55:00,20.944,7.5,20.1,0.329
14/05/2019,18:00:00,20.971,7.4,20.1,0.329
14/05/2019,18:05:00,20.997,7.3,20.1,0.329
14/05/2019,18:10:00,20.984,7.2,20.1,0.329
14/05/2019,18:15:00,20.979,7.1,20.1,0.329
14/05/2019,18:20:00,20.903,7,20,0.326
14/05/2019,18:25:00,20.89,6.9,20,0.326
14/05/2019,18:30:00,20.879,6.7,20,0.326
14/05/2019,18:35:00,20.865,6.6,20,0.326
14/05/2019,18:40:00,20.914,6.5,20,0.326
14/05/2019,18:45:00,20.886,6.4,20,0.326
14/05/2019,18:50:00,20.873,6.3,20,0.326
14/05/2019,18:55:00,20.859,6.2,20,0.326
14/05/2019,19:00:00,20.843,6.2,20,0.326
14/05/2019,19:05:00,20.746,6.1,19.9,0.323
14/05/2019,19:10:00,20.716,6,19.8,0.319
14/05/2019,19:15:00,20.723,5.9,19.8,0.319
14/05/2019,19:20:00,20.73,5.8,19.8,0.319
14/05/2019,19:25:00,20.673,5.8,19.8,0.319
14/05/2019,19:30:00,20.701,5.7,19.8,0.319
14/05/2019,19:35:00,20.665,5.6,19.8,0.319
14/05/2019,19:40:00,20.657,5.5,19.8,0.319
14/05/2019,19:45:00,20.618,5.5,19.7,0.316
14/05/2019,19:50:00,20.646,5.4,19.8,0.319
14/05/2019,19:55:00,20.567,5.3,19.7,0.316
14/05/2019,20:00:00,20.53,5.2,19.6,0.313
14/05/2019,20:05:00,20.535,5.2,19.6,0.313
14/05/2019,20:10:00,20.505,5.1,19.6,0.313
14/05/2019,20:15:00,20.469,5,19.6,0.313
14/05/2019,20:20:00,20.475,5,19.6,0.313
14/05/2019,20:25:00,20.459,4.9,19.6,0.313
14/05/2019,20:30:00,20.402,4.9,19.5,0.309
14/05/2019,20:35:00,20.386,4.8,19.5,0.309
14/05/2019,20:40:00,20.395,4.7,19.5,0.309
14/05/2019,20:45:00,20.296,4.7,19.4,0.306
14/05/2019,20:50:00,20.301,4.6,19.4,0.306
14/05/2019,20:55:00,20.305,4.6,19.4,0.306
14/05/2019,21:00:00,20.266,4.6,19.4,0.306
14/05/2019,21:05:00,20.272,4.5,19.4,0.306
14/05/2019,21:10:00,20.218,4.5,19.3,0.303
14/05/2019,21:15:00,20.243,4.4,19.3,0.303
14/05/2019,21:20:00,20.205,4.4,19.3,0.303
14/05/2019,21:25:00,20.25,4.3,19.4,0.306
14/05/2019,21:30:00,20.234,4.3,19.3,0.303
14/05/2019,21:35:00,20.241,4.2,19.3,0.303
14/05/2019,21:40:00,20.183,4.2,19.3,0.303
14/05/2019,21:45:00,20.186,4.1,19.3,0.303
14/05/2019,21:50:00,20.209,4.1,19.3,0.303
14/05/2019,21:55:00,20.192,4.1,19.3,0.303
14/05/2019,22:00:00,20.259,4,19.4,0.306
14/05/2019,22:05:00,20.307,4,19.4,0.306
14/05/2019,22:10:00,20.248,4,19.4,0.306
14/05/2019,22:15:00,20.227,4,19.3,0.303
14/05/2019,22:20:00,20.208,4,19.3,0.303
14/05/2019,22:25:00,20.231,3.9,19.3,0.303
14/05/2019,22:30:00,20.172,3.9,19.3,0.303
14/05/2019,22:35:00,20.152,3.9,19.3,0.303
14/05/2019,22:40:00,20.131,3.9,19.2,0.3
14/05/2019,22:45:00,20.174,3.9,19.3,0.303
14/05/2019,22:50:00,20.134,3.9,19.2,0.3
14/05/2019,22:55:00,20.136,3.8,19.2,0.3
14/05/2019,23:00:00,20.138,3.8,19.2,0.3
14/05/2019,23:05:00,20.099,3.8,19.2,0.3
14/05/2019,23:10:00,20.08,3.8,19.2,0.3
14/05/2019,23:15:00,20.04,3.8,19.1,0.297
14/05/2019,23:20:00,20.042,3.8,19.1,0.297
14/05/2019,23:25:00,20.002,3.7,19.1,0.297
14/05/2019,23:30:00,19.942,3.7,19,0.293
14/05/2019,23:35:00,19.964,3.7,19.1,0.297
14/05/2019,23:40:00,20.05,3.7,19.2,0.3
14/05/2019,23:45:00,20.115,3.6,19.2,0.3
14/05/2019,23:50:00,20.097,3.6,19.2,0.3
14/05/2019,23:55:00,20.097,3.6,19.2,0.3
15/05/2019,00:00:00,20.14,3.6,19.2,0.3
15/05/2019,00:05:00,20.117,3.6,19.2,0.3
15/05/2019,00:10:00,20.159,3.6,19.3,0.303
15/05/2019,00:15:00,20.24,3.6,19.3,0.303
15/05/2019,00:20:00,20.219,3.7,19.3,0.303
15/05/2019,00:25:00,20.219,3.6,19.3,0.303
15/05/2019,00:30:00,20.117,3.6,19.2,0.3
15/05/2019,00:35:00,20.119,3.6,19.2,0.3
15/05/2019,00:40:00,20.08,3.6,19.2,0.3
15/05/2019,00:45:00,20.061,3.6,19.2,0.3
