EM41512,Port 1,Port 1,Port 1,Port 2,Port 3,Port 4,Port 4,Port 4
7191 records,VP-4,VP-4,VP-4,ECRN-100,PYR,Davis Cup,Davis Cup,Davis Cup
Date.time,RH,°C Temp,kPa Pressure,mm Precip,Solar W/m²,m/s Wind,m/s Gusts,° Direction
09/05/2018 20:40,0.788,11.1,89.79,0,0,0.5,1.4,101
09/05/2018 20:50,0.777,11.3,89.8,0,0,0.4,1.3,124
09/05/2018 21:00,0.782,11.2,89.8,0,0,0.5,1.2,123
09/05/2018 21:10,0.809,10.7,89.8,0,0,0.7,1.7,144
09/05/2018 21:20,0.825,10.4,89.82,0,0,0.8,1.5,109
09/05/2018 21:30,0.825,10.4,89.82,0,0,0.8,1,117
09/05/2018 21:40,0.825,10.4,89.82,0,0,0.7,1,106
09/05/2018 21:50,0.831,10.3,89.83,0,0,0.4,0.8,112
09/05/2018 22:00,0.823,10.3,89.83,0,0,0.9,1.3,132
09/05/2018 22:10,0.831,10.3,89.83,0,0,0.6,1,148
09/05/2018 22:20,0.834,10.1,89.85,0,0,0.4,1,117
09/05/2018 22:30,0.842,10.1,89.85,0,0,0.9,1.1,124
09/05/2018 22:40,0.836,10.2,89.85,0,0,0.8,1.1,121
09/05/2018 22:50,0.828,10.5,89.86,0,0,0.9,1,111
09/05/2018 23:00,0.83,10.6,89.86,0,0,1.1,1.4,113
09/05/2018 23:10,0.845,10.6,89.86,0,0,0.7,1,120
09/05/2018 23:20,0.842,10.8,89.86,0,0,1.1,1.3,120
09/05/2018 23:30,0.846,11,89.86,0,0,0.1,0.8,120
09/05/2018 23:40,0.841,11.1,89.86,0,0,0.6,0.9,115
09/05/2018 23:50,0.846,11,89.86,0,0,0.9,1,109
10/05/2018 0:00,0.848,11.1,89.86,0,0,0.7,0.9,104
10/05/2018 0:10,0.848,11.1,89.86,0,0,0.6,1.2,76
10/05/2018 0:20,0.854,11,89.85,0,0,0.7,1.1,54
10/05/2018 0:30,0.846,11,89.85,0,0,0.5,0.8,50
10/05/2018 0:40,0.855,10.7,89.86,0,0,0.4,0.7,42
10/05/2018 0:50,0.853,10.6,89.86,0,0,0.6,1.1,57
10/05/2018 1:00,0.817,10.7,89.85,0,0,0.9,1.3,61
10/05/2018 1:10,0.811,10.8,89.85,0,0,1.1,1.2,44
10/05/2018 1:20,0.806,10.9,89.85,0,0,1,1.1,38
10/05/2018 1:30,0.819,10.8,89.83,0,0,1.1,1.3,21
10/05/2018 1:40,0.838,10.6,89.85,0,0,0.6,1.1,14
10/05/2018 1:50,0.857,10.4,89.85,0,0,0.9,1.2,8
10/05/2018 2:00,0.875,10.5,89.85,0,0,1,1.4,12
10/05/2018 2:10,0.871,10.7,89.83,0,0,0.9,1.2,10
10/05/2018 2:20,0.875,10.5,89.83,0,0,0.3,0.6,5
10/05/2018 2:30,0.875,10.5,89.83,0,0,0,0,0
10/05/2018 2:40,0.861,10.6,89.82,0,0,0.4,0.9,76
10/05/2018 2:50,0.865,10.8,89.82,0,0,0.7,1.3,82
10/05/2018 3:00,0.873,10.8,89.82,0,0,0.2,0.8,82
10/05/2018 3:10,0.857,10.8,89.8,0,0,0.8,1.2,91
10/05/2018 3:20,0.867,10.5,89.82,0,0,0.3,1,109
10/05/2018 3:30,0.873,10.4,89.82,0,0,0.4,0.9,69
10/05/2018 3:40,0.879,10.3,89.82,0,0,0.8,1,97
10/05/2018 3:50,0.884,10.2,89.82,0,0,0.9,1.3,108
10/05/2018 4:00,0.887,10.3,89.82,0,0,0.4,0.6,109
10/05/2018 4:10,0.897,10.4,89.83,0,0,0,0.4,110
10/05/2018 4:20,0.885,10.6,89.82,0,0,0,0,0
10/05/2018 4:30,0.869,10.6,89.82,0,0,0.8,1.5,84
10/05/2018 4:40,0.86,10.2,89.82,0,0,1,1.2,87
10/05/2018 4:50,0.86,10.2,89.82,0,0,0.7,1,93
10/05/2018 5:00,0.866,10.1,89.82,0,0,0.7,1,106
10/05/2018 5:10,0.86,10.2,89.82,0,0,0.6,1.1,106
10/05/2018 5:20,0.842,10.1,89.82,0,0,1.1,1.2,101
10/05/2018 5:30,0.831,10,89.82,0,0,1,1.3,105
10/05/2018 5:40,0.845,9.9,89.83,0,0,1,1.1,106
10/05/2018 5:50,0.867,9.8,89.85,0,0,1,1.3,124
10/05/2018 6:00,0.89,9.7,89.86,0,0,0.6,1.1,129
10/05/2018 6:10,0.9,9.8,89.86,0,1.8,0.4,0.6,136
10/05/2018 6:20,0.896,10,89.87,0,11,0.1,0.3,136
10/05/2018 6:30,0.901,10.2,89.87,0,18.3,0,0,0
10/05/2018 6:40,0.897,10.4,89.87,0,34.8,0,0,0
10/05/2018 6:50,0.898,10.5,89.89,0,42.1,0.6,1,136
10/05/2018 7:00,0.9,10.6,89.9,0,60.4,0.2,0.9,153
10/05/2018 7:10,0.902,10.7,89.9,0,76.9,0,0,0
10/05/2018 7:20,0.892,11,89.9,0,91.6,0,0,0
10/05/2018 7:30,0.888,11.2,89.9,0,106.2,0,0,0
10/05/2018 7:40,0.879,11.6,89.92,0,106.2,0,0,0
10/05/2018 7:50,0.882,11.8,89.95,0,120.8,0,0,0
10/05/2018 8:00,0.87,12,89.95,0,139.2,0,0,0
10/05/2018 8:10,0.86,12.3,89.98,0,152,0,0,0
10/05/2018 8:20,0.849,12.5,89.98,0,153.8,0,0,0
10/05/2018 8:30,0.845,12.7,89.98,0,148.3,0,0,0
10/05/2018 8:40,0.833,12.8,89.99,0,177.6,0,0,0
10/05/2018 8:50,0.836,13.1,89.99,0,174,0,0,0
10/05/2018 9:00,0.831,13.2,89.99,0,225.2,0,0,0
10/05/2018 9:10,0.822,13.6,89.98,0,311.3,0,0,0
10/05/2018 9:20,0.79,14.7,89.99,0,596.9,0,0,0
10/05/2018 9:30,0.758,15.8,90.01,0,434,0,0,0
10/05/2018 9:40,0.747,16.6,90.01,0,386.4,0.1,0.4,170
10/05/2018 9:50,0.722,16.9,90.01,0,461.4,0.4,0.7,190
10/05/2018 10:00,0.708,17,90.02,0,607.9,0.4,0.7,211
10/05/2018 10:10,0.711,16.7,90.02,0,565.8,0.3,0.8,206
10/05/2018 10:20,0.677,17,90.02,0,419.3,0.3,0.7,207
10/05/2018 10:30,0.687,17,90.04,0,366.2,0.3,0.5,208
10/05/2018 10:40,0.678,17.2,90.04,0,681.2,0,0,0
10/05/2018 10:50,0.687,17.7,90.04,0,584.1,0.5,0.7,235
10/05/2018 11:00,0.694,17.2,90.05,0,241.7,0.5,1.1,191
10/05/2018 11:10,0.738,16,90.06,0,241.7,0.6,1.1,156
10/05/2018 11:20,0.777,15.3,90.06,0,133.7,0.4,0.6,177
10/05/2018 11:30,0.794,14.5,90.08,0,78.7,0.3,0.6,198
10/05/2018 11:40,0.811,13.7,90.06,0,67.7,0.4,0.7,190
10/05/2018 11:50,0.844,13.2,90.08,0,71.4,0.3,0.6,201
10/05/2018 12:00,0.852,13.3,90.09,0,159.3,0.4,0.8,165
10/05/2018 12:10,0.846,13.4,90.09,0,86.1,0.5,0.8,187
10/05/2018 12:20,0.855,13.6,90.11,0,280.2,0.3,0.6,174
10/05/2018 12:30,0.812,14.5,90.09,0,401,0.5,0.8,175
10/05/2018 12:40,0.77,15.9,90.11,0,639,0.6,0.8,191
10/05/2018 12:50,0.724,17.1,90.09,0.2,477.9,0.5,0.8,212
10/05/2018 13:00,0.687,17.7,90.09,0,646.4,0.7,1.4,182
10/05/2018 13:10,0.688,17.9,90.11,0,578.6,0.6,1,179
10/05/2018 13:20,0.662,18.4,90.11,0,487.1,0.5,1,175
10/05/2018 13:30,0.682,18.7,90.11,0,1098.6,0.8,1.1,203
10/05/2018 13:40,0.621,20.2,90.11,0,992.4,1,1.4,183
10/05/2018 13:50,0.613,20.2,90.11,0,959.5,0.8,1.1,192
10/05/2018 14:00,0.587,21,90.14,0,895.4,1,1.3,172
10/05/2018 14:10,0.598,20.7,90.14,0,767.2,0.9,1.2,188
10/05/2018 14:20,0.602,19.7,90.12,0,186.8,0.6,0.9,192
10/05/2018 14:30,0.677,17.1,90.12,0,100.7,1,1.4,189
10/05/2018 14:40,0.744,15.5,90.14,0,87.9,0.5,1,168
10/05/2018 14:50,0.797,14.8,90.15,0,89.7,0.2,0.4,214
10/05/2018 15:00,0.817,14.3,90.14,0,45.8,0.3,0.4,188
10/05/2018 15:10,0.837,13.8,90.17,0,9.2,0.3,0.4,199
10/05/2018 15:20,0.846,13.4,90.17,0.2,33,0.1,0.5,200
10/05/2018 15:30,0.853,13.4,90.15,0,184.9,0.1,0.6,105
10/05/2018 15:40,0.855,13.7,90.14,0,188.6,0,0,0
10/05/2018 15:50,0.847,14.3,90.12,0,294.8,0.2,0.6,31
10/05/2018 16:00,0.819,14.6,90.14,0,413.8,0.2,0.5,358
10/05/2018 16:10,0.782,16,90.14,0,520,0.2,0.5,330
10/05/2018 16:20,0.761,16.2,90.14,0,210.6,0.1,0.5,259
10/05/2018 16:30,0.766,15.3,90.15,0,75.1,0,0.1,326
10/05/2018 16:40,0.796,14.7,90.17,0,62.3,0.3,0.7,342
10/05/2018 16:50,0.809,14.1,90.18,0.2,84.2,0.5,0.9,33
10/05/2018 17:00,0.836,13.7,90.2,0,27.5,0.5,1,347
10/05/2018 17:10,0.85,13.1,90.2,1.2,22,0.6,1,3
10/05/2018 17:20,0.848,12.4,90.18,2.6,40.3,1.7,2.4,33
10/05/2018 17:30,0.836,12.1,90.17,0.2,64.1,1.3,2,74
10/05/2018 17:40,0.86,12.3,90.15,0,183.1,0.9,1.2,97
10/05/2018 17:50,0.853,12.8,90.15,0,197.8,0.1,0.7,153
10/05/2018 18:00,0.856,13.1,90.15,0,197.8,0.2,0.9,4
10/05/2018 18:10,0.842,13,90.15,0,157.5,0,0.5,0
10/05/2018 18:20,0.853,13.4,90.17,0,289.3,0,0,0
10/05/2018 18:30,0.804,15,90.18,0,362.5,0,0,0
10/05/2018 18:40,0.765,16,90.21,0,287.5,0,0,0
10/05/2018 18:50,0.717,15.6,90.21,0,130,0,0,0
10/05/2018 19:00,0.73,14.7,90.21,0,51.3,0,0,0
10/05/2018 19:10,0.795,13.5,90.23,0,29.3,0,0,0
10/05/2018 19:20,0.826,12.8,90.23,0,25.6,0,0,0
10/05/2018 19:30,0.848,12.4,90.24,0,27.5,0,0,0
10/05/2018 19:40,0.845,12.2,90.23,0,36.6,0.4,0.8,60
10/05/2018 19:50,0.796,12.6,90.21,0,42.1,0.6,0.8,62
10/05/2018 20:00,0.812,12.8,90.23,0,36.6,0,0.2,62
10/05/2018 20:10,0.834,12.4,90.26,0,33,0.5,0.8,43
10/05/2018 20:20,0.838,12.2,90.27,0,22,0.5,0.9,40
10/05/2018 20:30,0.84,11.9,90.28,0,11,1,1.3,93
10/05/2018 20:40,0.848,11.5,90.3,0,0,1.1,1.5,107
10/05/2018 20:50,0.858,11.2,90.31,0,0,0.9,1.2,98
10/05/2018 21:00,0.854,11,90.33,0,0,1.1,1.3,92
10/05/2018 21:10,0.854,11,90.33,0,0,0.8,1.1,97
10/05/2018 21:20,0.846,11,90.34,0,0,1.2,1.6,109
10/05/2018 21:30,0.861,11,90.34,0,0,1.2,1.4,120
10/05/2018 21:40,0.858,11.2,90.36,0,0,1.2,1.4,106
10/05/2018 21:50,0.85,11.2,90.37,0,0,1.1,1.4,119
10/05/2018 22:00,0.865,11.2,90.39,0,0,1.1,1.5,128
10/05/2018 22:10,0.874,11.3,90.4,0,0,1.2,1.5,131
10/05/2018 22:20,0.883,11.4,90.42,0,0,1,1.2,133
10/05/2018 22:30,0.888,11.7,90.43,0,0,0.6,1.3,133
10/05/2018 22:40,0.888,11.7,90.43,0,0,0.4,0.9,131
10/05/2018 22:50,0.895,11.7,90.43,0,0,0,0,0
10/05/2018 23:00,0.896,11.8,90.45,0,0,0.1,0.4,175
10/05/2018 23:10,0.896,11.8,90.45,0,0,0,0,0
10/05/2018 23:20,0.896,11.8,90.45,0,0,0,0,0
10/05/2018 23:30,0.896,11.8,90.45,0,0,0,0,0
10/05/2018 23:40,0.896,11.8,90.45,0,0,0,0,0
10/05/2018 23:50,0.902,11.7,90.46,0,0,0,0,0
11/05/2018 0:00,0.901,11.6,90.45,0,0,0,0,0
11/05/2018 0:10,0.895,11.2,90.45,0,0,0.1,0.6,212
11/05/2018 0:20,0.886,11.1,90.45,0,0,0,0,0
11/05/2018 0:30,0.882,10.9,90.45,0,0,0.7,1.4,39
11/05/2018 0:40,0.875,10.9,90.45,0,0,0.9,1,31
11/05/2018 0:50,0.879,10.7,90.45,0,0,0.9,1,61
11/05/2018 1:00,0.881,10.4,90.43,0,0,0.5,0.9,81
11/05/2018 1:10,0.875,10.5,90.43,0,0,1,1.2,75
11/05/2018 1:20,0.881,10.4,90.43,0,0,0.5,0.8,79
11/05/2018 1:30,0.881,10.4,90.43,0,0,0.7,1.1,33
11/05/2018 1:40,0.883,10.5,90.45,0,0,0.5,0.8,33
11/05/2018 1:50,0.863,10.7,90.45,0,0,0,0,0
11/05/2018 2:00,0.861,10.6,90.43,0,0,0.1,0.5,44
11/05/2018 2:10,0.873,10.4,90.43,0,0,0.9,1.7,96
11/05/2018 2:20,0.861,10.6,90.43,0,0,1.1,1.6,95
11/05/2018 2:30,0.859,10.5,90.43,0,0,1.2,1.7,84
11/05/2018 2:40,0.842,10.8,90.43,0,0,1.2,1.5,76
11/05/2018 2:50,0.842,10.8,90.43,0,0,0.5,1.1,80
11/05/2018 3:00,0.853,10.6,90.43,0,0,0.1,0.4,81
11/05/2018 3:10,0.867,10.5,90.42,0,0,0,0,0
11/05/2018 3:20,0.876,10.2,90.43,0,0,0,0.4,30
11/05/2018 3:30,0.897,10.4,90.43,0,0,0.7,1.2,36
11/05/2018 3:40,0.887,10.3,90.43,0,0,1,1.4,108
11/05/2018 3:50,0.884,10.2,90.45,0,0,0.7,1,109
11/05/2018 4:00,0.898,10.1,90.45,0,0,0.7,0.9,108
11/05/2018 4:10,0.901,10.2,90.46,0,0,0,0,0
11/05/2018 4:20,0.898,10.1,90.46,0,0,0,0,0
11/05/2018 4:30,0.898,10.1,90.45,0,0,0,0.2,325
11/05/2018 4:40,0.898,9.7,90.43,0,0,0.3,0.8,19
11/05/2018 4:50,0.908,9.8,90.45,0,0,0.3,0.7,31
11/05/2018 5:00,0.908,9.8,90.45,0,0,0.2,0.4,108
11/05/2018 5:10,0.905,10,90.45,0,0,0.1,0.6,109
11/05/2018 5:20,0.907,10.1,90.45,0,0,0.9,1.6,23
11/05/2018 5:30,0.897,10.4,90.45,0,0,1.5,1.8,35
11/05/2018 5:40,0.875,10.5,90.45,0,0,0.4,1,355
11/05/2018 5:50,0.884,10.2,90.46,0,0,0,0,0
11/05/2018 6:00,0.896,10,90.45,0,0,0.5,1.5,45
11/05/2018 6:10,0.861,10.6,90.45,0,3.7,1.8,2.2,28
11/05/2018 6:20,0.833,11.1,90.45,0,7.3,1.8,2.1,23
11/05/2018 6:30,0.815,11.3,90.46,0,11,1.8,2.1,20
11/05/2018 6:40,0.815,11.3,90.48,0,14.6,1.7,2,29
11/05/2018 6:50,0.796,11.5,90.48,0,16.5,1.5,1.7,26
11/05/2018 7:00,0.789,11.5,90.48,0,20.1,1.2,1.4,32
11/05/2018 7:10,0.789,11.5,90.49,0,22,1,1.3,36
11/05/2018 7:20,0.796,11.5,90.49,0,23.8,0.2,0.6,35
11/05/2018 7:30,0.84,10.7,90.49,0,25.6,0.6,0.8,31
11/05/2018 7:40,0.829,10.9,90.5,0,27.5,1,1.4,9
11/05/2018 7:50,0.806,11.6,90.5,0,130,1.3,1.7,19
11/05/2018 8:00,0.772,12.8,90.52,0,296.6,1.2,1.5,21
11/05/2018 8:10,0.75,13.5,90.52,0,333.3,1.1,1.4,30
11/05/2018 8:20,0.722,14.1,90.52,0,366.2,0.3,0.4,86
11/05/2018 8:30,0.729,14.6,90.53,0,399.2,0.4,0.7,72
11/05/2018 8:40,0.732,15.4,90.55,0,432.1,0,0,0
11/05/2018 8:50,0.7,16.1,90.53,0,465.1,0,0,0
11/05/2018 9:00,0.66,16.4,90.55,0,490.7,0,0,0
11/05/2018 9:10,0.669,16.7,90.56,0,518.2,0.2,0.7,18
11/05/2018 9:20,0.694,16.6,90.56,0,551.1,0.3,0.5,16
11/05/2018 9:30,0.677,17,90.58,0,499.9,0.2,0.6,279
11/05/2018 9:40,0.656,17,90.58,0,113.5,0,0,0
11/05/2018 9:50,0.699,16,90.59,0,113.5,0,0,0
11/05/2018 10:00,0.724,15.2,90.61,0,137.3,0,0,0
11/05/2018 10:10,0.749,14.8,90.59,0,230.7,0,0,0
11/05/2018 10:20,0.75,14.9,90.59,0,256.3,0.1,0.6,342
11/05/2018 10:30,0.783,15.3,90.61,0,243.5,0,0.2,7
11/05/2018 10:40,0.792,15.9,90.61,0,369.9,0.3,0.6,190
11/05/2018 10:50,0.79,17.2,90.61,0,853.3,0.6,1,209
11/05/2018 11:00,0.715,19.3,90.61,0,701.3,0.7,0.9,179
11/05/2018 11:10,0.698,19.9,90.61,0,679.3,0.5,0.7,203
11/05/2018 11:20,0.693,19.2,90.62,0,366.2,0.4,0.6,172
11/05/2018 11:30,0.719,18.4,90.62,0,430.3,0.3,0.8,205
11/05/2018 11:40,0.732,18.1,90.64,0,413.8,0.3,0.8,253
11/05/2018 11:50,0.746,17.6,90.64,0,313.1,0.3,0.7,221
11/05/2018 12:00,0.745,17.3,90.64,0,216.1,0.3,0.7,199
11/05/2018 12:10,0.758,16.8,90.64,0,155.6,0.2,0.5,188
11/05/2018 12:20,0.762,16.5,90.64,0,186.8,0.2,1.1,217
11/05/2018 12:30,0.778,16.4,90.65,0,252.7,0.3,0.7,221
11/05/2018 12:40,0.774,16.7,90.65,0,285.6,0.6,0.8,193
11/05/2018 12:50,0.779,16.7,90.65,0,309.4,0.6,1.1,189
11/05/2018 13:00,0.764,17,90.65,0,331.4,0.6,0.9,189
11/05/2018 13:10,0.769,16.9,90.65,0,219.7,0.5,0.8,210
11/05/2018 13:20,0.779,16.8,90.65,0,261.8,0.3,0.6,202
11/05/2018 13:30,0.768,16.5,90.64,0,75.1,0.1,0.3,180
11/05/2018 13:40,0.792,15.8,90.65,0,97,0,0.2,187
11/05/2018 13:50,0.798,15,90.64,0,126.3,0.5,1.2,25
11/05/2018 14:00,0.79,14.7,90.64,0,137.3,0.2,0.5,355
11/05/2018 14:10,0.803,14.8,90.64,0.2,87.9,0.1,0.7,194
11/05/2018 14:20,0.844,14.7,90.65,1.4,75.1,0.2,0.4,202
11/05/2018 14:30,0.833,14,90.67,0.6,64.1,0.2,0.6,205
11/05/2018 14:40,0.846,13.4,90.67,2.4,95.2,0,0.1,209
11/05/2018 14:50,0.854,12.9,90.65,1,142.8,0.2,0.5,346
11/05/2018 15:00,0.867,12.8,90.67,0,144.7,0,0,0
11/05/2018 15:10,0.85,13.1,90.67,0.2,216.1,0,0,0
11/05/2018 15:20,0.867,13.6,90.65,0,347.9,0,0,0
11/05/2018 15:30,0.849,14.6,90.65,0,952.1,0,0,0
11/05/2018 15:40,0.821,16.2,90.65,0,444.9,0,0,0
11/05/2018 15:50,0.769,16.8,90.64,0,520,0,0,0
11/05/2018 16:00,0.736,16.6,90.62,0,355.2,0,0,0
11/05/2018 16:10,0.743,16.9,90.61,0,743.4,0,0,0
11/05/2018 16:20,0.756,17.6,90.61,0,318.6,0,0,0
11/05/2018 16:30,0.795,18,90.61,0,509,0.2,0.4,207
11/05/2018 16:40,0.697,19.1,90.61,0,615.2,0.4,0.7,221
11/05/2018 16:50,0.684,19.4,90.59,0,591.4,0.6,0.9,208
11/05/2018 17:00,0.685,19.7,90.59,0,562.1,0.6,0.8,206
11/05/2018 17:10,0.668,20.1,90.59,0,534.7,0.5,0.9,202
11/05/2018 17:20,0.668,20.6,90.59,0,509,0.5,0.8,190
11/05/2018 17:30,0.64,20.8,90.59,0,459.6,0.6,0.9,196
11/05/2018 17:40,0.643,20.6,90.61,0,419.3,0.4,1,213
11/05/2018 17:50,0.647,20.1,90.61,0,353.4,0.7,0.9,185
11/05/2018 18:00,0.67,19.1,90.62,0,201.4,0.4,0.7,191
11/05/2018 18:10,0.678,18.7,90.62,0,183.1,0.6,0.9,181
11/05/2018 18:20,0.693,18,90.61,0,168.5,0.2,0.7,182
11/05/2018 18:30,0.711,17.5,90.61,0,232.5,0.3,0.8,181
11/05/2018 18:40,0.716,17.7,90.61,0,159.3,0.5,0.9,206
11/05/2018 18:50,0.721,17.7,90.61,0,188.6,0.2,0.7,201
11/05/2018 19:00,0.699,18.1,90.61,0,159.3,0.3,0.6,205
11/05/2018 19:10,0.719,17.2,90.59,0,120.8,0.4,0.9,204
11/05/2018 19:20,0.732,16.8,90.59,0,84.2,0.5,0.8,203
11/05/2018 19:30,0.765,16,90.59,0,76.9,0.6,1,195
11/05/2018 19:40,0.794,15.3,90.61,0,38.5,0.6,0.9,185
11/05/2018 19:50,0.815,14.9,90.62,0,18.3,0.4,0.6,189
11/05/2018 20:00,0.837,14.6,90.62,0,7.3,0.3,0.6,206
11/05/2018 20:10,0.848,14.4,90.64,0,7.3,0.4,0.6,198
11/05/2018 20:20,0.865,14.1,90.65,0.2,0,0.6,0.8,182
11/05/2018 20:30,0.881,13.7,90.65,0.6,0,0.5,0.9,188
11/05/2018 20:40,0.886,13.5,90.67,0,0,0.6,0.9,203
11/05/2018 20:50,0.898,13.3,90.68,0,0,0.3,0.6,206
11/05/2018 21:00,0.898,13.3,90.7,0,0,0.1,0.3,217
11/05/2018 21:10,0.904,13.2,90.71,0,0,0.1,0.2,211
11/05/2018 21:20,0.904,13.2,90.71,0,0,0.2,0.4,227
11/05/2018 21:30,0.903,13.1,90.72,0,0,0,0.3,211
11/05/2018 21:40,0.902,13,90.71,0,0,0.2,0.5,221
11/05/2018 21:50,0.907,12.8,90.71,0,0,0.1,0.3,221
11/05/2018 22:00,0.907,12.8,90.71,0,0,0.1,0.3,234
11/05/2018 22:10,0.907,12.8,90.71,0,0,0,0,0
11/05/2018 22:20,0.907,12.8,90.71,0,0,0,0,0
11/05/2018 22:30,0.906,12.7,90.71,0,0,0,0,0
11/05/2018 22:40,0.906,12.7,90.71,0,0,0,0,0
11/05/2018 22:50,0.912,12.6,90.71,0,0,0,0,0
11/05/2018 23:00,0.905,12.6,90.71,0,0,0,0,0
11/05/2018 23:10,0.911,12.5,90.71,0,0,0,0,0
11/05/2018 23:20,0.91,12.4,90.72,0,0,0,0,0
11/05/2018 23:30,0.909,12.3,90.72,0,0,0,0,0
11/05/2018 23:40,0.899,12,90.72,0,0,0,0,0
11/05/2018 23:50,0.902,11.7,90.72,0,0,0,0,0
12/05/2018 0:00,0.898,11.4,90.71,0,0,0,0,0
12/05/2018 0:10,0.904,11.3,90.71,0,0,0,0,0
12/05/2018 0:20,0.903,11.2,90.71,0,0,0.3,0.8,24
12/05/2018 0:30,0.901,11.1,90.7,0,0,0.3,0.6,19
12/05/2018 0:40,0.904,11.3,90.7,0,0,0.4,0.9,20
12/05/2018 0:50,0.904,11.3,90.7,0,0,0.4,0.7,23
12/05/2018 1:00,0.903,11.2,90.7,0,0,0.1,0.5,24
12/05/2018 1:10,0.9,11,90.7,0,0,0.3,0.8,83
12/05/2018 1:20,0.901,11.1,90.71,0,0,0.5,1,70
12/05/2018 1:30,0.904,11.3,90.7,0,0,0.4,0.7,101
12/05/2018 1:40,0.904,11.3,90.7,0,0,0.1,0.6,55
12/05/2018 1:50,0.906,11.4,90.7,0,0,0.5,1,33
12/05/2018 2:00,0.912,11.3,90.68,0,0,0.5,1.1,20
12/05/2018 2:10,0.909,11.1,90.68,0,0,0.5,0.8,19
12/05/2018 2:20,0.913,10.9,90.68,0,0,0.2,0.5,2
12/05/2018 2:30,0.915,11,90.67,0,0,0.2,0.7,56
12/05/2018 2:40,0.907,11,90.67,0,0,0,0,0
12/05/2018 2:50,0.915,11,90.68,0,0,0,0,0
12/05/2018 3:00,0.909,11.1,90.67,0,0,0,0,0
12/05/2018 3:10,0.909,11.1,90.67,0,0,0.1,0.5,89
12/05/2018 3:20,0.913,10.9,90.67,0,0,0.2,0.7,89
12/05/2018 3:30,0.922,11,90.67,0,0,0,0,89
12/05/2018 3:40,0.915,11,90.67,0,0,0,0,0
12/05/2018 3:50,0.922,11,90.65,0,0,0,0,0
12/05/2018 4:00,0.921,10.9,90.65,0,0,0,0,0
12/05/2018 4:10,0.913,10.9,90.65,0,0,0,0,0
12/05/2018 4:20,0.921,10.9,90.65,0,0,0,0,0
12/05/2018 4:30,0.921,10.9,90.64,0,0,0,0,0
12/05/2018 4:40,0.913,10.9,90.64,0,0,0,0,0
12/05/2018 4:50,0.919,10.8,90.64,0,0,0,0,0
12/05/2018 5:00,0.918,10.7,90.62,0,0,0,0,0
12/05/2018 5:10,0.916,10.6,90.62,0,0,0.4,1,59
12/05/2018 5:20,0.912,10.4,90.62,0,0,0.2,0.6,27
12/05/2018 5:30,0.923,10.1,90.61,0,0,0.2,0.5,28
12/05/2018 5:40,0.917,10.2,90.61,0,0,0,0,0
12/05/2018 5:50,0.925,10.2,90.61,0,0,0,0,0
12/05/2018 6:00,0.926,10.3,90.62,0,0,0,0,0
12/05/2018 6:10,0.926,10.3,90.62,0,1.8,0,0,0
12/05/2018 6:20,0.918,10.3,90.62,0,3.7,0,0,0
12/05/2018 6:30,0.92,10.4,90.62,0,7.3,0,0,0
12/05/2018 6:40,0.92,10.4,90.62,0,11,0,0,0
12/05/2018 6:50,0.92,10.4,90.64,0,18.3,0,0,0
12/05/2018 7:00,0.928,10.4,90.62,0,22,0,0,0
12/05/2018 7:10,0.922,10.5,90.62,0,23.8,0,0,0
12/05/2018 7:20,0.92,10.4,90.64,0,27.5,0,0,0
12/05/2018 7:30,0.922,10.5,90.64,0,54.9,0,0,0
12/05/2018 7:40,0.927,10.8,90.64,0,95.2,0,0,0
12/05/2018 7:50,0.93,11,90.64,0,128.2,0,0,0
12/05/2018 8:00,0.927,11.3,90.64,0,113.5,0,0.2,54
12/05/2018 8:10,0.93,11.6,90.65,0,75.1,0,0.1,54
12/05/2018 8:20,0.93,11.6,90.65,0,86.1,0,0,96
12/05/2018 8:30,0.921,11.4,90.65,0,130,0.4,0.9,129
12/05/2018 8:40,0.922,11.5,90.67,0,117.2,0,0,0
12/05/2018 8:50,0.924,11.7,90.67,0,95.2,0,0,0
12/05/2018 9:00,0.928,12,90.67,0,102.5,0,0,0
12/05/2018 9:10,0.928,12,90.65,0,120.8,0,0,0
12/05/2018 9:20,0.929,12.1,90.65,0,113.5,0,0,0
12/05/2018 9:30,0.93,12.3,90.65,0,109.9,0,0.2,178
12/05/2018 9:40,0.926,12.6,90.65,0,130,0,0,0
12/05/2018 9:50,0.927,12.7,90.65,0,120.8,0.1,0.5,238
12/05/2018 10:00,0.927,12.8,90.65,0,120.8,0,0.1,237
12/05/2018 10:10,0.929,13,90.65,0,139.2,0,0,0
12/05/2018 10:20,0.923,13.1,90.65,0,148.3,0,0,0
12/05/2018 10:30,0.924,13.3,90.65,0,157.5,0,0.2,240
12/05/2018 10:40,0.924,13.3,90.65,0,170.3,0,0,0
12/05/2018 10:50,0.924,13.3,90.65,0,174,0,0,0
12/05/2018 11:00,0.924,13.4,90.65,0,181.3,0,0,0
12/05/2018 11:10,0.919,13.6,90.65,0,210.6,0,0.2,212
12/05/2018 11:20,0.921,14.1,90.65,0,221.6,0,0,0
12/05/2018 11:30,0.902,14.2,90.67,0,203.2,0.2,0.4,204
12/05/2018 11:40,0.891,14.4,90.67,0,230.7,0.1,0.3,167
12/05/2018 11:50,0.873,14.6,90.65,0,217.9,0,0,0
12/05/2018 12:00,0.862,14.9,90.65,0,305.8,0,0,0
